trade_id,strategy_id,timestamp,entry_price,direction,trigger_context_origen,trigger_context_distancia,Recorrido
20240808_035849_490000_C18000,RangoHistorico_V1.6,2024-08-08 03:58:49.490,18000,Corto,18079.25,79.25,"M0,D8,M25,D120,M113,D170,M339,D200"
20240808_061916_495000_L18000,RangoHistorico_V1.6,2024-08-08 06:19:16.495,18000,Largo,17915.25,84.75,"M0,D2,M2,D3,M6,D12,M219,D200"
20240808_074258_596000_C17900,RangoHistorico_V1.6,2024-08-08 07:42:58.596,17900,Corto,18054.75,154.75,"M0,D2,M17,D3,M28,D33,M84,D200"
20240808_090100_380000_L18000,RangoHistorico_V1.6,2024-08-08 09:01:00.380,18000,Largo,17879.0,121.0,"D0,M72,D200"
20240808_103439_491000_L18000,RangoHistorico_V1.6,2024-08-08 10:34:39.491,18000,Largo,17911.25,88.75,"M0,D200"
20240808_123022_679000_L18100,RangoHistorico_V1.6,2024-08-08 12:30:22.679,18100,Largo,17936.25,163.75,"M0,D6,M220,D74,M609,D143,M7701"
20240808_125420_277000_L18200,RangoHistorico_V1.6,2024-08-08 12:54:20.277,18200,Largo,18081.5,118.5,"M0,D2,M16,D200"
20240808_134755_991000_C18100,RangoHistorico_V1.6,2024-08-08 13:47:55.991,18100,Corto,18252.25,152.25,"M0,D5,M44,D32,M113,D42,M143,D200"
20240808_135949_412000_L18200,RangoHistorico_V1.6,2024-08-08 13:59:49.412,18200,Largo,18064.25,135.75,"M0,D6,M56,D40,M7301"
20240808_141347_506000_L18300,RangoHistorico_V1.6,2024-08-08 14:13:47.506,18300,Largo,18190.0,110.0,"M0,D1,M8,D81,M6901"
20240808_143647_898000_L18400,RangoHistorico_V1.6,2024-08-08 14:36:47.898,18400,Largo,18279.75,120.25,"M0,D60,M40,D147,M152,D200"
20240808_152525_172000_L18400,RangoHistorico_V1.6,2024-08-08 15:25:25.172,18400,Largo,18323.25,76.75,"D0,M3,D38,M46,D77,M72,D185,M6501,D200"
20240808_173023_580000_L18500,RangoHistorico_V1.6,2024-08-08 17:30:23.580,18500,Largo,18353.75,146.25,"M0,D1,M11,D10,M12,D49,M221,D200"
20240808_194429_206000_L18500,RangoHistorico_V1.6,2024-08-08 19:44:29.206,18500,Largo,18404.25,95.75,"M0,D1,M11,D5,M44,D127,M54,D172,M468,D200"
20240808_231138_169000_L18600,RangoHistorico_V1.6,2024-08-08 23:11:38.169,18600,Largo,18457.0,143.0,"M0,D36,M58,D88,M68,D200"
20240809_004253_251000_C18500,RangoHistorico_V1.6,2024-08-09 00:42:53.251,18500,Corto,18617.0,117.0,"M0,D4,M20,D14,M39,D200"
20240809_045121_997000_C18500,RangoHistorico_V1.6,2024-08-09 04:51:21.997,18500,Corto,18596.0,96.0,"M0,D1,M12,D27,M279,D200"
20240809_083101_802000_L18600,RangoHistorico_V1.6,2024-08-09 08:31:01.802,18600,Largo,18430.25,169.75,"M0,D1,M1,D4,M204,D200"
20240809_113836_822000_C18500,RangoHistorico_V1.6,2024-08-09 11:38:36.822,18500,Corto,18651.0,151.0,"M0,D1,M4,D12,M24,D40,M47,D113,M468,D200"
20240809_123603_899000_C18400,RangoHistorico_V1.6,2024-08-09 12:36:03.899,18400,Corto,18528.25,128.25,"M0,D3,M56,D21,M68,D200"
20240809_133232_983000_L18500,RangoHistorico_V1.6,2024-08-09 13:32:32.983,18500,Largo,18383.0,117.0,"M0,D1,M4,D9,M13,D66,M29,D200"
20240809_140608_463000_L18500,RangoHistorico_V1.6,2024-08-09 14:06:08.463,18500,Largo,18404.5,95.5,"M0,D9,M5,D145,M266,D200"
20240809_153046_276000_C18500,RangoHistorico_V1.6,2024-08-09 15:30:46.276,18500,Corto,18578.75,78.75,"M0,D151,M28,D197,M178,D200"
20240809_171533_286000_L18600,RangoHistorico_V1.6,2024-08-09 17:15:33.286,18600,Largo,18455.5,144.5,"M0,D1,M298,D200"
20240809_175421_662000_C18600,RangoHistorico_V1.6,2024-08-09 17:54:21.662,18600,Corto,18674.5,74.5,"D0,M46,D114,M147,D200"
20240811_225402_791000_L18600,RangoHistorico_V1.6,2024-08-11 22:54:02.791,18600,Largo,18515.0,85.0,"D0,M16,D16,M23,D30,M105,D70,M374,D200"
20240812_134208_672000_C18600,RangoHistorico_V1.6,2024-08-12 13:42:08.672,18600,Corto,18693.5,93.5,"D0,M3,D2,M66,D19,M306,D200"
20240812_140611_529000_L18600,RangoHistorico_V1.6,2024-08-12 14:06:11.529,18600,Largo,18523.5,76.5,"M0,D6,M5,D10,M661,D95,M5701,D200"
20240812_142143_782000_L18700,RangoHistorico_V1.6,2024-08-12 14:21:43.782,18700,Largo,18597.5,102.5,"M0,D2,M7,D16,M30,D19,M112,D43,M261,D200"
20240812_152454_161000_C18600,RangoHistorico_V1.6,2024-08-12 15:24:54.161,18600,Corto,18765.25,165.25,"M0,D3,M3,D7,M95,D200"
20240812_155802_768000_L18700,RangoHistorico_V1.6,2024-08-12 15:58:02.768,18700,Largo,18576.25,123.75,"D0,M7,D5,M24,D8,M127,D200"
20240812_170047_281000_C18600,RangoHistorico_V1.6,2024-08-12 17:00:47.281,18600,Corto,18731.75,131.75,"D0,M13,D23,M15,D200"
20240812_175047_703000_C18600,RangoHistorico_V1.6,2024-08-12 17:50:47.703,18600,Corto,18690.0,90.0,"D0,M1,D4,M12,D45,M56,D200"
20240813_051530_822000_L18700,RangoHistorico_V1.6,2024-08-13 05:15:30.822,18700,Largo,18581.5,118.5,"D0,M46,D46,M469,D200"
20240813_072141_901000_L18800,RangoHistorico_V1.6,2024-08-13 07:21:41.901,18800,Largo,18688.5,111.5,"M0,D5,M69,D200"
20240813_102319_330000_C18700,RangoHistorico_V1.6,2024-08-13 10:23:19.330,18700,Corto,18817.25,117.25,"M0,D1,M1,D9,M210,D200"
20240813_123004_763000_L18800,RangoHistorico_V1.6,2024-08-13 12:30:04.763,18800,Largo,18647.5,152.5,"M0,D1,M17,D3,M100,D106,M4901,D200"
20240813_134958_221000_L18900,RangoHistorico_V1.6,2024-08-13 13:49:58.221,18900,Largo,18773.5,126.5,"M0,D4,M28,D37,M40,D135,M90,D176,M4501,D200"
20240813_160905_440000_L19000,RangoHistorico_V1.6,2024-08-13 16:09:05.440,19000,Largo,18856.0,144.0,"M0,D2,M8,D53,M702,D200"
20240813_194833_823000_L19100,RangoHistorico_V1.6,2024-08-13 19:48:33.823,19100,Largo,18986.75,113.25,"M0,D23,M31,D69,M36,D127,M213,D200"
20240814_123006_518000_C19000,RangoHistorico_V1.6,2024-08-14 12:30:06.518,19000,Corto,19153.25,153.25,"M0,D200"
20240814_123014_941000_L19100,RangoHistorico_V1.6,2024-08-14 12:30:14.941,19100,Largo,19000.0,100.0,"M0,D25,M254,D184,M302,D200"
20240814_133503_766000_C19100,RangoHistorico_V1.6,2024-08-14 13:35:03.766,19100,Corto,19175.5,75.5,"D0,M2,D1,M61,D125,M698,D200"
20240814_141022_854000_C19000,RangoHistorico_V1.6,2024-08-14 14:10:22.854,19000,Corto,19131.25,131.25,"M0,D1,M26,D34,M136,D75,M298,D200"
20240814_144059_394000_L19000,RangoHistorico_V1.6,2024-08-14 14:40:59.394,19000,Largo,18925.5,74.5,"M0,D1,M2,D11,M5,D20,M34,D62,M4101,D200"
20240814_152745_492000_L19100,RangoHistorico_V1.6,2024-08-14 15:27:45.492,19100,Largo,18984.5,115.5,"M0,D4,M2,D10,M3,D31,M414,D200"
20240814_155834_087000_L19200,RangoHistorico_V1.6,2024-08-14 15:58:34.087,19200,Largo,19092.25,107.75,"M0,D4,M1,D11,M14,D200"
20240814_162221_360000_C19100,RangoHistorico_V1.6,2024-08-14 16:22:21.360,19100,Corto,19203.5,103.5,"M0,D43,M329,D200"
20240814_170751_276000_L19100,RangoHistorico_V1.6,2024-08-14 17:07:51.276,19100,Largo,19017.75,82.25,"D0,M4,D6,M10,D200"
20240815_023755_863000_L19200,RangoHistorico_V1.6,2024-08-15 02:37:55.863,19200,Largo,19038.25,161.75,"M0,D3,M99,D200"
20240815_123000_211000_L19200,RangoHistorico_V1.6,2024-08-15 12:30:00.211,19200,Largo,19104.75,95.25,"M0,D20,M3301,D200"
20240815_123835_291000_L19300,RangoHistorico_V1.6,2024-08-15 12:38:35.291,19300,Largo,19196.0,104.0,"M0,D2,M13,D60,M2901,D200"
20240815_134802_826000_L19400,RangoHistorico_V1.6,2024-08-15 13:48:02.826,19400,Largo,19285.0,115.0,"M0,D58,M2501,D200"
20240815_143627_241000_L19500,RangoHistorico_V1.6,2024-08-15 14:36:27.241,19500,Largo,19385.5,114.5,"M0,D4,M1,D28,M9,D55,M59,D129,M732,D200"
20240815_193518_115000_L19600,RangoHistorico_V1.6,2024-08-15 19:35:18.115,19600,Largo,19467.75,132.25,"M0,D2,M6,D69,M13,D200"
20240816_100750_174000_C19600,RangoHistorico_V1.6,2024-08-16 10:07:50.174,19600,Corto,19683.0,83.0,"M0,D2,M14,D25,M610,D200"
20240816_123003_921000_C19500,RangoHistorico_V1.6,2024-08-16 12:30:03.921,19500,Corto,19606.25,106.25,"M0,D5,M3,D26,M210,D200"
20240816_144924_756000_C19500,RangoHistorico_V1.6,2024-08-16 14:49:24.756,19500,Corto,19591.25,91.25,"D0,M2,D1,M4,D2,M16,D200"
20240816_161113_013000_L19600,RangoHistorico_V1.6,2024-08-16 16:11:13.013,19600,Largo,19495.0,105.0,"M0,D1,M9,D5,M10,D33,M243,D111,M352,D200"
20240819_043935_118000_C19600,RangoHistorico_V1.6,2024-08-19 04:39:35.118,19600,Corto,19688.0,88.0,"M0,D2,M28,D41,M30,D86,M299,D200"
20240819_100122_035000_L19600,RangoHistorico_V1.6,2024-08-19 10:01:22.035,19600,Largo,19525.25,74.75,"M0,D9,M5,D51,M24,D90,M155,D200"
20240819_142728_551000_L19600,RangoHistorico_V1.6,2024-08-19 14:27:28.551,19600,Largo,19529.0,71.0,"M0,D1,M7,D2,M132,D29,M1701,D200"
20240819_170231_074000_L19700,RangoHistorico_V1.6,2024-08-19 17:02:31.074,19700,Largo,19592.75,107.25,"M0,D1,M5,D7,M6,D104,M1301,D200"
20240819_195231_075000_L19800,RangoHistorico_V1.6,2024-08-19 19:52:31.075,19800,Largo,19674.0,126.0,"M0,D6,M524,D200"
20240820_023109_329000_L19900,RangoHistorico_V1.6,2024-08-20 02:31:09.329,19900,Largo,19798.5,101.5,"M0,D1,M14,D2,M58,D125,M124,D200"
20240820_135307_878000_L19900,RangoHistorico_V1.6,2024-08-20 13:53:07.878,19900,Largo,19812.25,87.75,"M0,D2,M4,D5,M5,D22,M100,D200"
20240820_143551_941000_C19800,RangoHistorico_V1.6,2024-08-20 14:35:51.941,19800,Corto,19925.0,125.0,"M0,D1,M13,D24,M228,D200"
20240821_140013_405000_L19900,RangoHistorico_V1.6,2024-08-21 14:00:13.405,19900,Largo,19743.0,157.0,"M0,D1,M15,D21,M34,D81,M45,D200"
20240821_145011_087000_C19900,RangoHistorico_V1.6,2024-08-21 14:50:11.087,19900,Corto,19981.75,81.75,"M0,D18,M514,D200"
20240821_160223_305000_C19800,RangoHistorico_V1.6,2024-08-21 16:02:23.305,19800,Corto,19901.75,101.75,"M0,D6,M114,D200"
20240821_175931_723000_L19900,RangoHistorico_V1.6,2024-08-21 17:59:31.723,19900,Largo,19771.5,128.5,"M0,D1,M4,D30,M145,D87,M213,D200"
20240822_131935_487000_L20000,RangoHistorico_V1.6,2024-08-22 13:19:35.487,20000,Largo,19832.75,167.25,"M0,D1,M4,D18,M14,D58,M101,D200"
20240822_141124_330000_C19900,RangoHistorico_V1.6,2024-08-22 14:11:24.330,19900,Corto,20025.25,125.25,"M0,D1,M3,D21,M51,D67,M67,D128,M6241"
20240822_153053_133000_C19800,RangoHistorico_V1.6,2024-08-22 15:30:53.133,19800,Corto,19932.0,132.0,"M0,D3,M7,D4,M16,D49,M544,D127,M1032,D200"
20240822_154320_560000_C19700,RangoHistorico_V1.6,2024-08-22 15:43:20.560,19700,Corto,19812.25,112.25,"D0,M3,D10,M112,D63,M144,D200"
20240822_162618_067000_L19800,RangoHistorico_V1.6,2024-08-22 16:26:18.067,19800,Largo,19664.0,136.0,"M0,D1,M13,D4,M127,D200"
20240822_165740_129000_C19700,RangoHistorico_V1.6,2024-08-22 16:57:40.129,19700,Corto,19831.75,131.75,"M0,D1,M32,D54,M95,D155,M632,D200"
20240822_175426_419000_C19600,RangoHistorico_V1.6,2024-08-22 17:54:26.419,19600,Corto,19738.75,138.75,"M0,D4,M54,D49,M64,D200"
20240822_192214_161000_C19600,RangoHistorico_V1.6,2024-08-22 19:22:14.161,19600,Corto,19675.0,75.0,"D0,M3,D1,M13,D7,M86,D8,M184,D61,M232,D200"
20240823_054008_777000_L19700,RangoHistorico_V1.6,2024-08-23 05:40:08.777,19700,Largo,19542.0,158.0,"M0,D1,M1,D113,M817,D200"
20240823_140017_278000_L19800,RangoHistorico_V1.6,2024-08-23 14:00:17.278,19800,Largo,19671.75,128.25,"M0,D3,M20,D20,M72,D36,M274,D121,M417,D200"
20240823_141722_789000_C19800,RangoHistorico_V1.6,2024-08-23 14:17:22.789,19800,Corto,19896.75,96.75,"M0,D1,M10,D2,M84,D200"
20240823_142825_422000_L19900,RangoHistorico_V1.6,2024-08-23 14:28:25.422,19900,Largo,19779.0,121.0,"M0,D1,M17,D200"
20240823_144015_800000_C19800,RangoHistorico_V1.6,2024-08-23 14:40:15.800,19800,Corto,19904.25,104.25,"M0,D3,M2,D6,M11,D13,M18,D135,M833,D185,M5841"
20240823_144821_766000_C19700,RangoHistorico_V1.6,2024-08-23 14:48:21.766,19700,Corto,19833.75,133.75,"M0,D5,M65,D17,M310,D200"
20240823_145531_317000_L19700,RangoHistorico_V1.6,2024-08-23 14:55:31.317,19700,Largo,19622.5,77.5,"M0,D20,M5,D109,M164,D150,M473,D200"
20240823_151905_467000_L19800,RangoHistorico_V1.6,2024-08-23 15:19:05.467,19800,Largo,19662.5,137.5,"M0,D1,M9,D200"
20240823_160029_558000_C19700,RangoHistorico_V1.6,2024-08-23 16:00:29.558,19700,Corto,19818.25,118.25,"M0,D1,M433,D200"
20240823_164619_161000_C19600,RangoHistorico_V1.6,2024-08-23 16:46:19.161,19600,Corto,19700.25,100.25,"M0,D3,M33,D200"
20240823_165701_391000_L19700,RangoHistorico_V1.6,2024-08-23 16:57:01.391,19700,Largo,19591.75,108.25,"M0,D2,M7,D137,M585,D200"
20240823_192854_045000_L19800,RangoHistorico_V1.6,2024-08-23 19:28:54.045,19800,Largo,19665.75,134.25,"M0,D2,M2,D20,M18,D200"
20240823_195447_380000_L19800,RangoHistorico_V1.6,2024-08-23 19:54:47.380,19800,Largo,19727.75,72.25,"M0,D7,M45,D111,M130,D200"
20240826_004112_776000_L19800,RangoHistorico_V1.6,2024-08-26 00:41:12.776,19800,Largo,19716.25,83.75,"M0,D1,M31,D13,M128,D183,M185,D200"
20240826_140137_151000_C19700,RangoHistorico_V1.6,2024-08-26 14:01:37.151,19700,Corto,19846.25,146.25,"M0,D1,M23,D119,M5441"
20240826_143109_614000_C19600,RangoHistorico_V1.6,2024-08-26 14:31:09.614,19600,Corto,19729.75,129.75,"M0,D9,M27,D12,M378,D188,M634,D200"
20240826_145922_207000_L19600,RangoHistorico_V1.6,2024-08-26 14:59:22.207,19600,Largo,19505.5,94.5,"D0,M3,D12,M32,D15,M66,D71,M136,D200"
20240826_183541_799000_L19600,RangoHistorico_V1.6,2024-08-26 18:35:41.799,19600,Largo,19514.0,86.0,"D0,M2,D4,M40,D37,M98,D200"
20240827_023249_855000_L19600,RangoHistorico_V1.6,2024-08-27 02:32:49.855,19600,Largo,19521.5,78.5,"M0,D2,M1,D3,M3,D40,M19,D67,M188,D200"
20240827_130426_025000_C19500,RangoHistorico_V1.6,2024-08-27 13:04:26.025,19500,Corto,19647.0,147.0,"M0,D4,M96,D157,M234,D200"
20240827_142403_260000_L19600,RangoHistorico_V1.6,2024-08-27 14:24:03.260,19600,Largo,19441.5,158.5,"M0,D12,M377,D200"
20240827_153337_489000_C19600,RangoHistorico_V1.6,2024-08-27 15:33:37.489,19600,Corto,19694.25,94.25,"M0,D1,M6,D6,M9,D16,M89,D200"
20240827_221627_361000_C19600,RangoHistorico_V1.6,2024-08-27 22:16:27.361,19600,Corto,19692.75,92.75,"D0,M17,D17,M98,D30,M157,D200"
20240828_131802_924000_C19600,RangoHistorico_V1.6,2024-08-28 13:18:02.924,19600,Corto,19691.0,91.0,"M0,D1,M6,D7,M17,D200"
20240828_144419_236000_C19500,RangoHistorico_V1.6,2024-08-28 14:44:19.236,19500,Corto,19656.5,156.5,"M0,D3,M7,D37,M1439,D200"
20240828_151126_596000_C19400,RangoHistorico_V1.6,2024-08-28 15:11:26.596,19400,Corto,19509.25,109.25,"M0,D2,M1,D3,M243,D200"
20240828_175909_584000_C19300,RangoHistorico_V1.6,2024-08-28 17:59:09.584,19300,Corto,19468.75,168.75,"D0,M6,D6,M18,D21,M86,D200"
20240828_185637_617000_L19400,RangoHistorico_V1.6,2024-08-28 18:56:37.617,19400,Largo,19278.5,121.5,"D0,M3,D8,M20,D39,M331,D200"
20240828_200050_020000_C19400,RangoHistorico_V1.6,2024-08-28 20:00:50.020,19400,Corto,19482.75,82.75,"M0,D1,M16,D8,M64,D200"
20240828_202019_124000_L19400,RangoHistorico_V1.6,2024-08-28 20:20:19.124,19400,Largo,19327.0,73.0,"M0,D188,M148,D200"
20240828_202428_398000_C19300,RangoHistorico_V1.6,2024-08-28 20:24:28.398,19300,Corto,19460.0,160.0,"D0,M12,D3,M291,D200"
20240828_202608_339000_L19300,RangoHistorico_V1.6,2024-08-28 20:26:08.339,19300,Largo,19227.25,72.75,"M0,D12,M11,D22,M374,D332"
20240828_202953_027000_C19300,RangoHistorico_V1.6,2024-08-28 20:29:53.027,19300,Corto,19393.5,93.5,"M0,D4,M56,D56,M102,D200"
20240828_204856_653000_C19300,RangoHistorico_V1.6,2024-08-28 20:48:56.653,19300,Corto,19390.0,90.0,"M0,D8,M14,D19,M74,D85,M639,D200"
20240828_220000_950000_C19200,RangoHistorico_V1.6,2024-08-28 22:00:00.950,19200,Corto,19321.25,121.25,"M0,D5,M44,D9,M50,D200"
20240829_053701_542000_L19300,RangoHistorico_V1.6,2024-08-29 05:37:01.542,19300,Largo,19140.25,159.75,"M0,D2,M1574,D200"
20240829_081335_909000_L19400,RangoHistorico_V1.6,2024-08-29 08:13:35.909,19400,Largo,19299.5,100.5,"M0,D1,M105,D91,M1174,D200"
20240829_094734_079000_L19500,RangoHistorico_V1.6,2024-08-29 09:47:34.079,19500,Largo,19377.25,122.75,"M0,D1,M8,D34,M23,D67,M65,D200"
20240829_123009_208000_L19500,RangoHistorico_V1.6,2024-08-29 12:30:09.208,19500,Largo,19418.5,81.5,"D0,M20,D72,M54,D200"
20240829_133510_743000_L19600,RangoHistorico_V1.6,2024-08-29 13:35:10.743,19600,Largo,19443.75,156.25,"M0,D1,M3,D72,M40,D200"
20240829_140552_364000_C19600,RangoHistorico_V1.6,2024-08-29 14:05:52.364,19600,Corto,19685.0,85.0,"M0,D1,M2,D2,M7,D55,M14,D134,M277,D200"
20240829_152131_743000_C19600,RangoHistorico_V1.6,2024-08-29 15:21:31.743,19600,Corto,19693.5,93.5,"D0,M1,D32,M34,D200"
20240829_171224_188000_C19600,RangoHistorico_V1.6,2024-08-29 17:12:24.188,19600,Corto,19690.0,90.0,"M0,D1,M2,D32,M8,D127,M97,D144,M1052,D200"
20240829_182822_305000_C19500,RangoHistorico_V1.6,2024-08-29 18:28:22.305,19500,Corto,19636.0,136.0,"M0,D35,M59,D64,M652,D200"
20240829_183830_952000_C19400,RangoHistorico_V1.6,2024-08-29 18:38:30.952,19400,Corto,19516.0,116.0,"M0,D173,M252,D200"
20240830_073253_738000_L19500,RangoHistorico_V1.6,2024-08-30 07:32:53.738,19500,Largo,19337.0,163.0,"M0,D1,M6,D14,M515,D200"
20240830_135407_157000_L19600,RangoHistorico_V1.6,2024-08-30 13:54:07.157,19600,Largo,19496.5,103.5,"M0,D1,M13,D173,M115,D200"
20240830_144138_466000_L19600,RangoHistorico_V1.6,2024-08-30 14:41:38.466,19600,Largo,19517.0,83.0,"M0,D2,M1,D6,M18,D200"
20240830_145747_800000_C19500,RangoHistorico_V1.6,2024-08-30 14:57:47.800,19500,Corto,19604.5,104.5,"M0,D2,M224,D12,M518,D200"
20240830_163143_845000_C19400,RangoHistorico_V1.6,2024-08-30 16:31:43.845,19400,Corto,19503.0,103.0,"M0,D1,M2,D44,M118,D200"
20240830_183821_402000_L19500,RangoHistorico_V1.6,2024-08-30 18:38:21.402,19500,Largo,19370.5,129.5,"M0,D3,M9,D14,M11,D21,M153,D27,M732,D200"
20240830_195110_260000_L19600,RangoHistorico_V1.6,2024-08-30 19:51:10.260,19600,Largo,19493.25,106.75,"D0,M1,D4,M2,D11,M30,D123,M131,D200"
20240902_110003_766000_L19600,RangoHistorico_V1.6,2024-09-02 11:00:03.766,19600,Largo,19511.0,89.0,"D0,M15,D62,M332,D200"
20240902_232157_406000_C19600,RangoHistorico_V1.6,2024-09-02 23:21:57.406,19600,Corto,19683.0,83.0,"M0,D13,M5,D26,M221,D34,M344,D179,M5041"
20240903_070335_678000_L19600,RangoHistorico_V1.6,2024-09-03 07:03:35.678,19600,Largo,19514.0,86.0,"M0,D1,M29,D29,M179,D200"
20240903_085959_646000_C19500,RangoHistorico_V1.6,2024-09-03 08:59:59.646,19500,Corto,19644.75,144.75,"M0,D4,M48,D55,M218,D89,M4641,D200"
20240903_133543_272000_C19400,RangoHistorico_V1.6,2024-09-03 13:35:43.272,19400,Corto,19522.25,122.25,"M0,D2,M96,D53,M167,D80,M4241,D200"
20240903_141343_553000_C19300,RangoHistorico_V1.6,2024-09-03 14:13:43.553,19300,Corto,19420.0,120.0,"M0,D2,M14,D55,M68,D159,M3841,D200"
20240903_144643_555000_C19200,RangoHistorico_V1.6,2024-09-03 14:46:43.555,19200,Corto,19339.75,139.75,"M0,D2,M7,D34,M203,D136,M3441,D200"
20240903_180113_994000_C19100,RangoHistorico_V1.6,2024-09-03 18:01:13.994,19100,Corto,19234.0,134.0,"M0,D3,M8,D34,M1097,D200"
20240903_193522_128000_C19000,RangoHistorico_V1.6,2024-09-03 19:35:22.128,19000,Corto,19108.5,108.5,"M0,D1,M6,D29,M11,D40,M356,D151,M697,D200"
20240903_195651_418000_L19000,RangoHistorico_V1.6,2024-09-03 19:56:51.418,19000,Largo,18911.0,89.0,"M0,D12,M18,D16,M32,D32,M48,D43,M151,D200"
20240904_003823_426000_C18900,RangoHistorico_V1.6,2024-09-04 00:38:23.426,18900,Corto,19037.75,137.75,"M0,D13,M39,D56,M111,D131,M297,D200"
20240904_013302_678000_L18900,RangoHistorico_V1.6,2024-09-04 01:33:02.678,18900,Largo,18825.75,74.25,"M0,D4,M6,D9,M10,D17,M134,D200"
20240904_140007_580000_C18900,RangoHistorico_V1.6,2024-09-04 14:00:07.580,18900,Corto,18991.25,91.25,"M0,D3,M247,D200"
20240904_141053_107000_L19000,RangoHistorico_V1.6,2024-09-04 14:10:53.107,19000,Largo,18838.25,161.75,"M0,D6,M8,D200"
20240904_143015_537000_L19000,RangoHistorico_V1.6,2024-09-04 14:30:15.537,19000,Largo,18916.0,84.0,"M0,D3,M39,D43,M459,D200"
20240904_150310_000000_L19100,RangoHistorico_V1.6,2024-09-04 15:03:10.000,19100,Largo,18989.25,110.75,"M0,D4,M34,D9,M59,D200"
20240904_153024_667000_C19000,RangoHistorico_V1.6,2024-09-04 15:30:24.667,19000,Corto,19114.75,114.75,"M0,D3,M10,D28,M88,D134,M92,D200"
20240904_175315_520000_C19000,RangoHistorico_V1.6,2024-09-04 17:53:15.520,19000,Corto,19087.75,87.75,"M0,D1,M9,D69,M64,D105,M94,D127,M691,D200"
20240904_195007_858000_L19000,RangoHistorico_V1.6,2024-09-04 19:50:07.858,19000,Largo,18907.75,92.25,"D0,M12,D41,M17,D62,M78,D200"
20240904_234226_105000_C18900,RangoHistorico_V1.6,2024-09-04 23:42:26.105,18900,Corto,19019.5,119.5,"D0,M6,D2,M23,D7,M34,D200"
20240905_005005_650000_L19000,RangoHistorico_V1.6,2024-09-05 00:50:05.650,19000,Largo,18891.5,108.5,"M0,D2,M13,D3,M21,D117,M24,D200"
20240905_034710_849000_C18900,RangoHistorico_V1.6,2024-09-05 03:47:10.849,18900,Corto,19006.0,106.0,"M0,D1,M17,D108,M64,D200"
20240905_074002_604000_L19000,RangoHistorico_V1.6,2024-09-05 07:40:02.604,19000,Largo,18884.0,116.0,"M0,D4,M7,D5,M8,D200"
20240905_092525_920000_C18900,RangoHistorico_V1.6,2024-09-05 09:25:25.920,18900,Corto,19002.0,102.0,"M0,D4,M9,D200"
20240905_123010_747000_L18900,RangoHistorico_V1.6,2024-09-05 12:30:10.747,18900,Largo,18827.25,72.75,"M0,D5,M163,D190,M1002,D200"
20240905_133847_223000_L19000,RangoHistorico_V1.6,2024-09-05 13:38:47.223,19000,Largo,18852.5,147.5,"M0,D5,M4,D8,M6,D26,M133,D74,M156,D153,M602,D200"
20240905_140102_195000_L19100,RangoHistorico_V1.6,2024-09-05 14:01:02.195,19100,Largo,18961.75,138.25,"M0,D4,M17,D46,M44,D119,M90,D200"
20240905_142150_737000_L19100,RangoHistorico_V1.6,2024-09-05 14:21:50.737,19100,Largo,19026.25,73.75,"M0,D1,M6,D7,M19,D14,M202,D200"
20240905_145027_293000_C19000,RangoHistorico_V1.6,2024-09-05 14:50:27.293,19000,Corto,19150.5,150.5,"M0,D1,M40,D94,M632,D161,M2641,D200"
20240905_152556_112000_C18900,RangoHistorico_V1.6,2024-09-05 15:25:56.112,18900,Corto,19023.5,123.5,"M0,D1,M232,D200"
20240905_174642_415000_L19000,RangoHistorico_V1.6,2024-09-05 17:46:42.415,19000,Largo,18842.0,158.0,"M0,D1,M4,D23,M61,D42,M108,D68,M161,D200"
20240905_195149_191000_C18900,RangoHistorico_V1.6,2024-09-05 19:51:49.191,18900,Corto,19040.25,140.25,"M0,D4,M3,D200"
20240905_200441_514000_L19000,RangoHistorico_V1.6,2024-09-05 20:04:41.514,19000,Largo,18899.25,100.75,"M0,D4,M38,D200"
20240905_231723_978000_C18900,RangoHistorico_V1.6,2024-09-05 23:17:23.978,18900,Corto,19032.5,132.5,"D0,M19,D1,M33,D62,M788,D200"
20240906_010226_478000_C18800,RangoHistorico_V1.6,2024-09-06 01:02:26.478,18800,Corto,18915.5,115.5,"D0,M1,D1,M20,D20,M36,D200"
20240906_030712_404000_L18900,RangoHistorico_V1.6,2024-09-06 03:07:12.404,18900,Largo,18791.0,109.0,"M0,D1,M1,D24,M27,D200"
20240906_071410_196000_C18800,RangoHistorico_V1.6,2024-09-06 07:14:10.196,18800,Corto,18906.75,106.75,"M0,D1,M388,D200"
20240906_120350_030000_L18800,RangoHistorico_V1.6,2024-09-06 12:03:50.030,18800,Largo,18703.0,97.0,"M0,D10,M33,D108,M61,D200"
20240906_123002_142000_L18800,RangoHistorico_V1.6,2024-09-06 12:30:02.142,18800,Largo,18720.0,80.0,"M0,D60,M27,D267"
20240906_123007_899000_L18900,RangoHistorico_V1.6,2024-09-06 12:30:07.899,18900,Largo,18733.25,166.75,"M0,D23,M5,D36,M79,D202"
20240906_123116_183000_C18800,RangoHistorico_V1.6,2024-09-06 12:31:16.183,18800,Corto,18919.75,119.75,"D0,M48,D120,M66,D200"
20240906_123702_196000_L18900,RangoHistorico_V1.6,2024-09-06 12:37:02.196,18900,Largo,18783.5,116.5,"D0,M7,D43,M8,D49,M29,D74,M75,D200"
